product_id,title,price_text,area_text,price_per_m2_text,bedrooms,bathrooms,direction,balcony_direction,floors,frontage,road_width,legal,furniture,property_type,address,description,post_date,expiry_date,listing_type,contact_name,url
45220976,"Nhà đường ô tô tránh, lô góc, Di Trạch, sát chung VĐ3,5, Nhổn, DT 40m2 x 7 tầng, thang máy, 10,5 tỷ","10,5 tỷ",40 m²,"262,5 triệu/m²",5 PN,5 phòng,Tây - Nam,Tây - Nam,7 tầng,"3,6 m",5 m,Sổ đỏ/ Sổ hồng,Cơ bản,,"Bán, Hà Nội, Hoài Đức, Nhà riêng tại đường Di Ái","Nhà lô góc, mặt đường ô tô vỉa hè Di Trạch, sát Vành Đai 3,5, sát chung cư Wisteria, ga tàu điện Nhổn, sát Đại học công nghiệp, DT 40m² x 7 tầng thang máy, 5 phòng ngủ, WC khép kín, ô tô cất trong nhà, giá 10,5 tỷ, 0984 007 ***. | Công năng. | + Nhà 7 tầng, 5 phòng, WC khép kín. | + Tầng 1: Để xe ô tô, khách, bếp. | + Tầng 2,3,4,5,6: Mỗi tầng 1 phòng ngủ lớn. | + Tầng 7: Phòng thờ, phơi. | Phù hợp công năng. | Nhà mặt đường ô tô vỉa hè, kinh doanh ngày đêm, sát Đh Công Nghiệp, Nhổn, ga tàu điện, 7 tầng thang máy. | Bán kính hơn 1km có trường Đh Công nghiệp, cao đẳng FPT, khu CN Từ Liêm phù hợp ở hoặc cho thuê phòng trọ doanh thu 22 tr/ tháng. | Giá 10,5 tỷ, giá rẻ nhất khu vực. | Có hỗ trợ vay ngân hàng thủ tục cực nhanh gọn. | Chi tiết các anh chị vui lòng liên hệ em Long SDT/Zalo 0984 007 *** để xem nhà và mua được giá tốt nhất.",20/03/2026,04/04/2026,Tin thường,Long Pham,https://batdongsan.com.vn/ban-nha-rieng-duong-di-ai-xa-di-trach-21/uong-o-to-tranh-lo-goc-sat-chung-v-3-5-nhon-dt-40m2-x-7-tang-thang-may-10-5-ty-pr45220976
45359283,"Một nơi đáng để về, Thụy Khuê 58m2 xây 4 tầng, full nội thất cao cấp phong cách hiện đại cho đại GĐ","18,8 tỷ",58 m²,"324,14 triệu/m²",5 PN,5 phòng,,,4 tầng,5 m,2 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Hà Nội, Tây Hồ, Nhà riêng tại đường Thụy Khuê","Có một căn nhà đẹp được chủ nhà tâm huyết cất lên tại phố Thuỵ Khuê, Tây Hồ HN . | Nhà năm trong ngõ yên tĩnh, gió Tây Hồ thoáng mát và cửa sổ nhìn ra đường Thụy Khuê đón sáng. | Với thiết kế cho người ở một không gian trẻ trung, tận hưởng sau một ngày làm việc mệt mỏi . Phòng ốc rộng, thoáng, khép kín và công năng nhiều , khách hàng sẽ cảm nhận dược một ngôi nhà thực sự. | Với mặt tiền 5m, diện tích 58m², 5 phòng ngủ khép kín, sân rộng và tiểu cảnh đẹp giúp không gian ngôi nhà trở lên ấm cúng hơn. | Hiện tại đang cho thuê 15 triệu / tháng. | Hãy đến để cảm nhận một ngôi nhà đáng sống ở Thụy Khuê . | Xem nhà liên hệ : anh Hoàng 0904 979 *** | Xin cảm ơn quý khách đã xem hết tin.",20/03/2026,04/04/2026,Tin thường,Anh Sơn,https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-khue-phuong-thuy-khue-6/mot-noi-ang-e-ve-58m2-xay-4-tang-full-noi-that-cao-cap-phong-cach-hien-ai-cho-ai-g-pr45359283
43566907,"Độc quyền khu An Thượng lô đất 2 mặt tiền đường lớn 10,5m thông thẳng Biển 590m2, chỉ 100 tỷ",180 triệu/m²,590 m²,180 triệu/m²,,,Bắc,,,"22,5 m","10,5 m",Sổ đỏ/ Sổ hồng,,,"Bán, Đà Nẵng, Sơn Trà, Bán đất tại đường Võ Nguyên Giáp","Lô đất duy nhất còn lại khu An Thượng, với vị trí lô góc 2 mặt tiền đường 10,5m. | Diện tích 590m², ngang 22,5m. Chiếu theo qui định được xây 15 - 18 tầng (Chưa kể tầng lửng, bán hầm hoặc tầng hầm, Tầng kỹ thuật). |  | Mặt tiền rộng 22,5m, đường 10.5m cách biển đúng 200m. Trục này còn thông thẳng Chương Dương, thông ra ngay siêu dự án pháo hoa của Sun Group. Mua 1 BDS được cả Biển lẫn Sông, tất cả đều trong bán kính 500m. |  | Quỹ đất mặt biển được đưa ra đấu giá để làm bãi đỗ xe, nên ko bị chắn view biển. Nguyên mặt biển này ko bị chắn, nên khi xây dựng khách sạn, sẽ được tầm nhìn trực diện biển, được hưởng trọn vẹn không khí từ biển vào. Đây là 1 ưu điểm vô cùng lớn. |  | Pháp lý chuẩn chỉnh với sổ hồng tươi, sẵn sàng công chứng. Thuận tiện cho việc xây dựng hoặc đầu tư. | Đặc biệt, phong thủy cực tốt cho những ai quan tâm đến việc này. |  | Em Vi nhận độc quyền từ Chủ gửi bán. Rất m. Ong Quý đầu tư đọc được tin, liên hệ trực tiếp em Vi. | Tránh tường hợp Chủ nghe nhiều người gọi sẽ lung lay về quyết định bán, và giá cả. | Trân trọng! |  | Liên hệ ngay để biết thêm thông tin chi tiết và không bỏ lỡ cơ hội này! 0934 743 *** Đinh Thị Tường Vi.",20/03/2026,04/04/2026,Tin thường,Đinh Thị Tường Vi,https://batdongsan.com.vn/ban-dat-duong-vo-nguyen-giap-phuong-phuoc-my-49/doc-quyen-an-thuong-lo-2-mat-tien-lon-10-5m-thong-thang-bien-590m2-chi-100-ty-pr43566907
43921812,"Bán đất Trung tâm hành chính Bàu Bàng, 1,4 tỷ, 100m2, sổ hồng full thổ cư, chính chủ","1,4 tỷ",100 m²,14 triệu/m²,,,,,,5 m,9 m,Sổ đỏ/ Sổ hồng,,,"Bán, Bình Dương, Bàu Bàng, Bán đất tại đường D3","Đất nền tại Trung tâm hành chính huyện Bàu Bàng, Bình Dương mang lại cơ hội đầu tư hấp dẫn. | - Diện tích 100m², giá chỉ 1,4 tỷ VND. | - Đường vào rộng 25m, thuận tiện cho xe hơi ra vào dễ dàng. | - Pháp lý đầy đủ, sổ hồng, full thổ cư. | - Khu vực phát triển, hứa hẹn giá trị gia tăng trong tương lai. | - Không gian yên tĩnh, thích hợp cho gia đình an cư lạc nghiệp. | Liên hệ chính chủ.",20/03/2026,04/04/2026,Tin thường,Lê Kiều Trâm,https://batdongsan.com.vn/ban-dat-duong-d3-thi-tran-lai-uyen-716/ban-trung-tam-hanh-chinh-bau-bang-1-4-ty-100m2-so-hong-full-tho-cu-chinh-chu-pr43921812
45275616,Chính chủ bán lô đất tại Đấu Giá An Lư gần đường 359 diện tích 90m2 giá chỉ 3.9 tỷ!,4 tỷ,90 m²,"44,44 triệu/m²",,,Đông,,,6 m,13 m,Sổ đỏ/ Sổ hồng,,,"Bán, Hải Phòng, Thủy Nguyên, Bán đất tại đường 359","Lô 26n7 hướng Đông diện tích 90m2 | 6x15m | Hướng Đông đường 13m | Vị trí ngay trung tâm, cách đường 359 chỉ 300m | Bán kinh 300m đầy đủ trường học, chợ, dân cư sầm uất, lại ngay gần đường mới quy hoạch | Chính chủ bán lô này không lỗi lầm, không cột diện siêu đẹp hoàn hảo tuyệt mỹ",10/03/2026,09/05/2026,Tin thường,Nguyễn Xuân Hải,https://batdongsan.com.vn/ban-dat-duong-359-phuong-hoa-binh-42/chinh-chu-ban-lo-at-tai-au-gia-an-lu-gan-uong-359-dien-tich-90m2-gia-chi-4-ty-pr45275616
45358116,Xuất cảnh bán gấp - Bán tòa nhà Phạm Ngọc Thạch 410m² 5 tầng - 808 tỷ,808 tỷ,410 m²,"1,97 tỷ/m²",,,,,5 tầng,,,,,,"Bán, Hồ Chí Minh, Quận 3, Nhà mặt phố tại đường Phạm Ngọc Thạch","- Diện tích: 410m². | - Kết cấu: 5 tầng (hầm, trệt, 3 lầu), góc 2 mặt tiền. | - Tiện ích: Dòng tiền (cho thuê 46.000 USD/tháng). Vị trí siêu VIP ngay vòng xoay Hồ Con Rùa, trung tâm Quận 3. | - Địa chỉ: Góc 2 mặt tiền Đường Phạm Ngọc Thạch, quận 3. | - Giá bán: 808 tỷ. |  | Địa ốc Thịnh Phát - 99 Lê Văn Hưu, Phường Nguyễn Thái Bình, Quận 1.",20/03/2026,04/04/2026,Tin thường,Phạm Minh,https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-ngoc-thach-phuong-vo-thi-sau-55/xuat-canh-ban-gap-ban-toa-410m-5-tang-808-ty-pr45358116
44895077,"Căn shophouse 108m2 dự án The Sensia - Trí Dương, giá đợt 1 trực tiếp chủ đầu tư",Thỏa thuận,108 m²,,,,,,,,,,,,"Bán, Nghệ An, Vinh, Shophouse, nhà phố thương mại tại The Sensia","KĐT The Sensia - Trí Dương phường Vinh Tân, siêu phẩm đầu tư đầu năm 2026. | Chọn vị trí đẹp - Giá F0 - chính sách tốt nhất. |  | The Sensia là dự án đắt giá sở hữu vị trí chiến lược ngay trung tâm thành phố Vinh, tiện ích quốc tế và pháp lý chuẩn chỉ. |  | Giao thông kết nối cực thuận tiện: Ngay sát Quốc Lộ 1A, đường Lê Mao kéo dài, đường ven sông vinh, tuyến đường tránh Vinh... |  | Quy mô: 20,05ha, mật độ xây dựng chỉ 26%. | Gồm: Biệt thự, Liền kề, Shophouse. | Diện tích: 108m². |  | Tiện ích: | - Hơn 55 tiện ích đẳng cấp, vận hành theo tiêu chuẩn quốc tế bởi CBRE. | - Trường học liên cấp quốc tế. | - Khu vui chơi giải trí, thể thao, vui chơi trẻ em... | Pháp lý: Sổ hồng lâu dài. |  | Chính sách ưu đãi ra mắt đợt 1: | - Chiết khấu lên đến 15% cho khách hàng TTS. | - Tặng thêm 1% cho khách hàng Nghệ An, Hà Tĩnh. | - Chiết khấu thêm 1% cho KH thiện chí | - Hỗ trợ vay ngân hàng miễn gốc lãi 24 tháng. | - Miễn phí quản lý dịch vụ lên tới 24 tháng. |  | Cam kết: Giá F0, chính sách ưu đãi đợt đợt đầu tiên. | Số lượng giới hạn cho đợt 1. Cơ hội đầu tư ngay từ giai đoạn đầu! | -------------------------------------- | Liên hệ em ngay ạ: 0972 134 ***.",20/03/2026,04/04/2026,Tin thường,Lê Thùy Dung,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-vinh-tan-the-sensia/dat-cho-du-an-tri-duong-gia-dot-1-quy-can-dep-nhat-uu-dai-lon-nhat-pr44895077
45359277,"Bán nhà MT kinh doanh đường An Dương Vương. khu tên lửa. 5x17m, 4 tấm có thang máy giá tốt 13tỷ",13 tỷ,85 m²,"152,94 triệu/m²",5 PN,6 phòng,Đông,Đông,4 tầng,5 m,14 m,Sổ đỏ/ Sổ hồng,Cơ bản,,"Bán, Hồ Chí Minh, Bình Tân, Nhà mặt phố tại đường An Dương Vương","Nhà mặt tiền đường kinh doanh rộng rãi, vị trí nằm trên tuyến đường huyết mạch đi vào trung tâm thành phố, rất thuận tiện cho việc kinh doanh mua bán đa ngành nghề. | Xung quanh còn có nhiều tiện ích như chợ, ngân hàng, siêu thị, trường học các cấp, thuận tiện cho các sinh hoạt hằng ngày. |  | - Vị trí: MT đường An Dương Vương, P. Bình Trị Đông, Q. Bình Tân (nay là phường Bình Trị Đông) | - Diện tích: 5 x 17m | - Kết cấu: 4 Tấm, có thang máy | - Giá: 13 tỷ thương lượng | Liên hệ xem nhà : 0969 225 *** Cường Tên Lửa |  | Giới thiệu, Phân tích, So sánh | Anh Chị chọn BĐS phù hợp nhu cầu, giá hợp lý so với thị trường. | xin cám ơn",20/03/2026,04/04/2026,Tin thường,Trịnh Cường,https://batdongsan.com.vn/ban-nha-mat-pho-duong-an-duong-vuong-phuong-binh-tri-dong-65/ban-mt-kinh-doanh-uong-khu-ten-lua-5x17m-4-tam-co-thang-may-gia-tot-13ty-pr45359277
45136642,"Bán mảnh đất đẹp phố Đông Thiên mặt tiền khủng 13,3m nở hậu phù hợp xây CCMN dòng tiền","9,9 tỷ",73 m²,"135,62 triệu/m²",,,,,,"13,3 m",,Sổ đỏ/ Sổ hồng,,,"Bán, Hà Nội, Hoàng Mai, Bán đất tại đường Đông Thiên","Bán mảnh đất đẹp phố Đông Thiên mặt tiền khủng 13,3m nở hậu phù hợp xây CCMN dòng tiền |  | Vị trí trung tâm Hoàng Mai, khu dân cư đông đúc sầm uất, tiện ích ngập tràn: gần chợ, trường học, hồ sinh thái, di chuyển vào lõi Hà Nội cực dễ. |  | Thông tin chi tiết: | Diện tích: 73m. | Mặt tiền: 13,3m nở hậu, cực kỳ hiếm. | Ngõ rộng, 3 gác phi thoải mái, khu dân cư hiện hữu, hạ tầng đồng bộ. | Phù hợp xây CCMN, tòa căn hộ dịch vụ, văn phòng hoặc nhà ở kết hợp đầu tư. |  | Tặng ngay giấy phép xây dựng hợp lệ khách đầu tư nhận là thi công được ngay! | Giá đầu tư: 10 tỷ mảnh hiếm trong khu lõi Hoàng Mai, sinh lời cực tốt. |  | HƯỜNG NHÀ PHỐ 0856 896 *** để được tư vấn nhiệt tình 24/7 và gặp chính chủ. | Miễn TG & MG, những ai đi xem mua hộ xin không làm phiền.",20/03/2026,04/04/2026,Tin thường,Quế Nhàn,https://batdongsan.com.vn/ban-dat-duong-dong-thien-phuong-vinh-hung-2-8/ban-manh-dep-pho-mat-tien-khung-13-3m-no-hau-phu-hop-xay-ccmn-tien-pr45136642
43656430,"Bán nhanh trong tuần - lô góc 2 mặt tiền đường 10,5m sát biển, chỉ 50 tỷ",50 tỷ,190 m²,"263,16 triệu/m²",,,Đông,,,11 m,"10,5 m",Sổ đỏ/ Sổ hồng,,,"Bán, Đà Nẵng, Sơn Trà, Bán đất tại đường Hồ Nghinh","Khu vực Phước Mỹ, Sơn Trà, Đà Nẵng đang hot với lô đất 2 MT cực chất 190m², pháp lý đầy đủ. |  | + Giá: 50 tỷ VND. | + Mặt tiền: 11m, đường 10.5m vỉa hè 7,5m, cực thoáng đãng. | + Pháp lý: Sổ hồng đầu đủ. | + Đường vào rộng, thuận tiện cho xe cộ ra vào. | + Hiện đang có nguồn thu trên đất 160tr/tháng. | Khách mua có thể gia hạn HD thuê, hoặc lấy lại tùy ý. Chủ đã làm việc với người thuê vấn đề này. |  | Liên hệ ngay để được tư vấn miễn phí! Đinh Thị Tường Vi 0934 743 ***.",20/03/2026,04/04/2026,Tin thường,Đinh Thị Tường Vi,https://batdongsan.com.vn/ban-dat-duong-ho-nghinh-phuong-phuoc-my-49/ban-nhanh-trong-tuan-lo-goc-2-mat-tien-10-5m-sat-bien-chi-50-ty-pr43656430
45359273,HXH 6m Tân Sơn Nhì 5 tầng nhà mới ở ngay,"9,6 tỷ",86 m²,"111,63 triệu/m²",5 PN,6 phòng,,,5 tầng,,6 m,Sổ đỏ/ Sổ hồng,,,"Bán, Hồ Chí Minh, Tân Phú, Nhà riêng tại đường Hà Thị Đát","Diện tích: 4 x 22m 86m² sổ vuông đẹp. | Kết cấu: 5 tầng (trệt, lửng, 2 lầu, sân thượng) 5PN, 6WC. | Hẻm nhựa 6m xe tải vào nhà, ô tô ngủ trong nhà. |  | Ưu điểm nổi bật: | Nhà mới xây kiên cố, thiết kế hiện đại. | Sân trước đậu ô tô, sân thượng thoáng trước sau. | Có sẵn vị trí lắp thang máy. | Phù hợp ở, mở CHDV hoặc làm văn phòng.",20/03/2026,04/04/2026,Tin thường,Mrs Truyền,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-thi-dat-phuong-tan-son-nhi-70/hxh-6m-5-tang-moi-o-ngay-pr45359273
44077616,"Bán nhà hẻm 4m Âu Cơ, P Bảy Hiền. DT 5x12,5m - Cấp 4 - Giá 5.5 tỷ","5,5 tỷ","62,5 m²",88 triệu/m²,,,,,,,4 m,Sổ đỏ/ Sổ hồng,,,"Bán, Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Âu Cơ","Hẻm 4m Âu Cơ, p bảy HiềnTân Bình. | - Dt: 5x12,5m. | - Nhà nát tiện xây mới - Đường đang trải nhựa - hẻm yên tĩnh - an ninh. | Giá 5.5 tỷ. | Lh: Ngọc.",20/03/2026,04/04/2026,Tin thường,ĐINH THỊ VUI,https://batdongsan.com.vn/ban-nha-rieng-duong-au-co-phuong-10-10-69/ban-hem-4m-dt-4x12-5m-cap-4-gia-5-5-ty-pr44077616
44326993,"Bán đất nền dự án Long Cang Residence, 1,75 tỷ, 72m2, nhiều tiện ích, đẹp, hot","1,75 tỷ",72 m²,"24,31 triệu/m²",,,Đông,,,5 m,12 m,Sổ đỏ/ Sổ hồng,,,"Bán, Long An, Cần Đước, Đất nền dự án tại Long Cang Residence","Tọa lạc tại Long Cang Residence, đường D2, xã Long Cang, Cần Đước, Long An, đất nền dự án này mang đến cơ hội đầu tư hấp dẫn cho những ai đang tìm kiếm một nơi an cư lý tưởng. Với diện tích 72m² và giá bán 1,75 tỷ VND, đây là lựa chọn lý tưởng cho gia đình hoặc những ai muốn xây dựng tổ ấm riêng. |  | + Diện tích 72m², phù hợp cho việc xây dựng nhà ở hoặc đầu tư. | + Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch. | + Đường vào rộng 12m, thuận tiện cho việc di chuyển và giao thông. |  | Điểm nổi bật: | - Phong thủy tốt, mang lại sự thịnh vượng cho gia chủ. | - Đường vào rộng rãi, tạo điều kiện thuận lợi cho xe cộ ra vào. |  | Địa điểm tiện ích xung quanh: | - Gần bệnh viện đa khoa huyện Bến Lức và bệnh viện thú y Năm Hoàng, đảm bảo chăm sóc sức khỏe cho cư dân. | - Hệ thống siêu thị như siêu thị mẹ bầu & em bé Con Cưng và Bách Hóa Xanh, đáp ứng nhu cầu mua sắm hàng ngày. | - Trường Tuệ Tâm Montessori gần đó, thuận lợi cho việc học tập của trẻ nhỏ. |  | Liên hệ ngay để biết thêm chi tiết! | SĐT: 0977 209 *** - Điền.",20/03/2026,04/04/2026,Tin thường,Điền,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-d2-xa-long-cang-long-cang-residence/ban-1-85-ty-72m2-nhieu-tien-ich-dep-hot-pr44326993
45359271,"Nhà MỚI 1 xẹt hẻm xe tải, 4x14m, 5 tầng, Bình Trị Đông, Bình Tân cách AEON BÌNH TÂN 1KM","7,5 tỷ",56 m²,"133,93 triệu/m²",5 PN,6 phòng,,,5 tầng,,,Sổ đỏ/ Sổ hồng,,,"Bán, Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Chiến Lược","- Nhà MỚI 1 xẹt hẻm xe tải, 4x14m, 5 tầng, Bình Trị Đông, Bình Tân cách AEON BÌNH TÂN 1KM | - SHR, pháp lý chuẩn, không lộ giới",20/03/2026,04/04/2026,Tin thường,Huỳnh Thế Kiệt,https://batdongsan.com.vn/ban-nha-rieng-duong-chien-luoc-phuong-binh-tri-dong-65/moi-1-xet-hem-xe-tai-4x14m-5-tang-ong-tan-cach-aeon-tan-1km-pr45359271
45359267,"Quỹ VIP giá ngoại giao ký hợp đồng trực tiếp CĐT, nhận chiết khấu cao nhất thị trường,",Thỏa thuận,100 m²,,,,,,,,,Sổ đỏ/ Sổ hồng,,,"Bán, Đà Nẵng, Liên Chiểu, Shophouse, nhà phố thương mại tại The Lumia Danang","Tên dự án: The Lumia Đà Nẵng | Chủ đầu tư: Công ty Cổ phần Đầu tư Sài Gòn - Đà Nẵng | Phát triển dự án: Vietnamhomes Group | Vị trí: Đường Nguyễn Tất Thành nối dài, Q.Liên Chiểu, TP. Đà Nẵng | Quy mô: 69.87 hecta | Pháp Lý: Sở hữu lâu dài, sổ hồng từng căn | Loại hình: Biệt thự Nhà phố Liền kề Chung cư | Tiện ích: Trường Mẫu giáo Trường Quốc tế - Trung tâm thương mại Bệnh viên 05 công viên chủ đề - 1,8 ha hồ cảnh quan, 20 ha cảnh quan & cây xanh. |  | Chính sách hấp dẫn: | - Chiết khấu ngay 2% cho khách hàng đặt mua thành công sản phẩm | - Chiết khấu thêm 1% cho khách hàng mua nhiều | - Chiết khấu lên tới 7% khi thanh toán sớm | - Hỗ trợ lãi suất & Ân hạn nợ gốc tối đa 10% trong 12 tháng, tối đa 50% giá trị nhà ở | - Chính sách VIP liên hệ em Phương Anh 0931 722 *** |  | Đặc biệt, khách hàng The Lumia Da Nang còn có cơ hội mua nhà nhận xe với chương trình bốc thăm hấp dẫn: | 01 giải đặc biệt: 01 xe Vinfast VF9 | 01 Giải nhất: Iphone 17 promax | 3 Giải may mắn: iPad air M3.",20/03/2026,04/04/2026,Tin thường,Nguyễn Thị Phương Anh,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-5-phuong-hoa-hiep-nam-the-lumia-danang/quy-vip-gia-ngoai-giao-ky-hop-ong-truc-tiep-c-t-nhan-chiet-khau-cao-nhat-thi-truong-pr45359267
45359264,NGỌC THỤY NGÕ Ô TÔ TRÁNH 7 TẦNG THANG MÁY MẶT TIỀN RỘNG,"16,8 tỷ",50 m²,336 triệu/m²,4 PN,4 phòng,Đông - Nam,Đông - Nam,7 tầng,5 m,7 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Hà Nội, Long Biên, Nhà riêng tại đường Ngọc Thụy","16.8 tỷ | 7 tầng | Gara ô tô |  | Ngõ to như phố ô tô tránh, đỗ cửa | Mặt tiền rộng kinh doanh cực tốt | Thang máy xịn tiện nghi | Gần KĐT Khai Sơn Hồng Tiến cầu Chương Dương |  | Thiết kế: | T1: Gara | T25: 4 Master khép kín | T6: Khách + bếp | T7: Sân phơi |  | Ở + Kinh doanh / Văn phòng / Spa / Homestay đều đẹp |  | Sổ đỏ chính chủ - Lh: 0945 509 ***",20/03/2026,04/04/2026,Tin thường,Kim Dung B Đ S Hà Nội,https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy-9/ngo-o-to-tranh-7-tang-thang-may-mat-tien-rong-pr45359264
45359260,Casamia Balanca Hội An - SL2.10 nhà là di sản xanh,"10,7 tỷ",178 m²,"60,1 triệu/m²",5 PN,4 phòng,Tây - Nam,,3 tầng,14 m,6 m,Sổ đỏ/ Sổ hồng,Không nội thất,,"Bán, Quảng Nam, Hội An, Nhà biệt thự, liền kề tại Casamia Balanca","HỘI AN - TRUNG TÂM CỦA TRỤC KINH TẾ DU LỊCH VEN BIỂN MIỀN TRUNG |  | Hội An không chỉ là một điểm đến. Đây là một thương hiệu du lịch tiêu biểu của Việt Nam - nơi vừa bảo tồn được cấu trúc di sản, vừa vận hành trong dòng phát triển của du lịch hiện đại. |  | Tháng 7/2025, Hội An sáp nhập vào Đà Nẵng. Sự thay đổi này không chỉ là điều chỉnh địa giới hành chính, mà góp phần tái định vị Hội An trong một không gian phát triển liên kết lớn hơn, nơi hạ tầng, dòng khách và năng lực vận hành được chia sẻ ở quy mô vùng. |  | Theo quy hoạch đến 2030, tầm nhìn 2050, Đà Nẵng định hướng trở thành trung tâm du lịch dịch vụ chất lượng cao, theo mô hình thành phố di sản sáng tạo giàu bản sắc. Trong cấu trúc này, Hội An không đứng riêng lẻ, mà dần chuyển thành một mắt xích trong chuỗi du lịch ven biển miền Trung. |  | Xét theo trục phát triển: | - Đà Nẵng đóng vai trò cửa ngõ, thu hút dòng khách quốc tế | - Khu vực Nam Hội An phát triển theo hướng nghỉ dưỡng biển, hệ sinh thái resort quy mô lớn | - Hội An nằm ở giữa, giữ lợi thế về du lịch di sản, sinh thái và trải nghiệm chiều sâu |  | Vị trí này không chỉ mang tính địa lý, mà còn là vị trí trong dòng chảy du lịch nơi kết nối, phân bổ và kéo dài hành trình của du khách trên toàn trục. | Khi nhìn theo cấu trúc vùng, mỗi địa phương đảm nhận một vai trò khác nhau. Trong đó, Hội An có thể được xem là một trung tâm về trải nghiệm, góp phần định hình giá trị chung cho trục kinh tế du lịch ven biển miền Trung. |  | Trong dòng phát triển đó, Casamia Balanca được định vị như một phần của hệ sinh thái di sản và thiên nhiên Hội An. Dự án hướng tới mô hình phát triển bền vững, cân bằng giữa giá trị an cư, khai thác vận hành và tiềm năng tăng trưởng trong dài hạn. | Casamia Balanca - Coming Soon. |  | Hotline: 0907 222 *** Thiên Kim Real. | Liên hệ để xem vị trí thực tế + nhận ưu đãi nội bộ tốt nhất.",20/03/2026,04/04/2026,Tin thường,Thienkimreal,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-xa-cam-thanh-3-casamia-balanca/hoi-an-sl2-10-la-di-san-xanh-pr45359260
43655709,"Tìm đâu ra 450m2 đất mặt biển Hoàng Sa, đối diện bãi tắm giá 280 tr/m2",280 triệu/m²,450 m²,280 triệu/m²,,,Đông,,,20 m,15 m,Sổ đỏ/ Sổ hồng,,,"Bán, Đà Nẵng, Sơn Trà, Bán đất tại đường Hoàng Sa","Đất nền tại Hoàng Sa, P Phước Mỹ, Q. Sơn Trà, Đà Nẵng đang chờ chủ mới. | Diện tích 450m² với giá chỉ 280 triệu / m². | Mặt tiền rộng 20m, đường bờ biển trải dài, rất thuận lợi cho việc kinh doanh hoặc xây dựng. | Pháp lý đầy đủ, sổ đỏ. | Đừng bỏ lỡ cơ hội này! | Liên hệ ngay để được tư vấn miễn phí qua 0934 743 *** - Đinh Thị Tường Vi.",20/03/2026,04/04/2026,Tin thường,Đinh Thị Tường Vi,https://batdongsan.com.vn/ban-dat-duong-hoang-sa-phuong-phuoc-my-49/tim-dau-ra-450m2-mat-bien-doi-dien-bai-tam-gia-280tr-m2-pr43655709
45358182,"Bán nhà mặt tiền VIP đường Bàn Cờ, Quận 3, 5 tầng, đang cho thuê 30tr/th, Giá 15.5 tỷ TL","15,5 tỷ",40 m²,"387,5 triệu/m²",,,,,,,10 m,,,,"Bán, Hồ Chí Minh, Quận 3, Nhà mặt phố tại đường Bàn Cờ","Bán nhà mặt tiền VIP đường Bàn Cờ, Quận 3 5 tầng, đang cho thuê 35tr/th, giá 15.5 tỷ TL | Vị trí đắc địa ngay trung tâm Quận 3, gần chợ Bàn Cờ. Đường trước nhà rộng 10m giao thông thuận tiện, gần chợ, trường học và nhiều tiện ích khác. | Diện tích sử dụng: 180m², 5 tầng nhà mới đẹp thuận tiện ở và kinh doanh. Vị trí trung tâm đắc địa thuận tiện qua lại các Quận 1, 3, 5, 10,... Nhà phù hợp kinh doanh spa thẩm mỹ, văn phòng đại diện hoặc cho thuê thu lợi nhuận. | LH: 0909 883 *** Nhã Uyên - New World Land chuyên tư vấn mua bán bất động sản nhà phố trung tâm Sài Gòn.",20/03/2026,04/04/2026,Tin thường,Nhã Uyên,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ban-co-phuong-3-13-55/tien-vip-uong-quan-3-5-tang-ang-cho-thue-30tr-th-gia-15-5-ty-tl-pr45358182
